"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FASTK",0.0301337346695681,-0.568915944651535,0.087,0.121,1
"SSBP2",0.0303223521611738,-0.439419048750981,0.104,0.14,1
"PAFAH1B2",0.0303406288702368,-0.331271112071234,0.117,0.157,1
"PRPF6",0.0304688781072617,-0.286221303597207,0.227,0.278,1
"ACTL6A",0.0308638992348091,-0.496071589868591,0.077,0.111,1
"SNHG3",0.0308708868863932,0.27607764441909,0.339,0.302,1
"TRPS1",0.0308925591963523,0.592148923425756,0.102,0.072,1
"CRCP",0.0309285869850283,-0.477515537084272,0.105,0.142,1
"SUPT16H",0.0309490847998932,-0.306945954870009,0.28,0.336,1
"EZH1",0.0314327787659425,-0.342640836917302,0.09,0.126,1
"FXN",0.0316520069813595,-0.451370449535873,0.071,0.104,1
"SUDS3",0.0316767029998434,-0.352724801530031,0.104,0.14,1
"PRPSAP2",0.0317918725971197,-0.456172369122173,0.104,0.14,1
"MAP3K7CL",0.0318220896573456,0.678917332702609,0.116,0.083,1
"TTC37",0.0320112401792968,-0.366661874092363,0.147,0.189,1
"RGS18",0.0320122116746159,0.896708454010087,0.118,0.086,1
"OAS2",0.0321534722795207,-0.498842234541668,0.07,0.101,1
"KLRB1",0.0322703428092692,-0.272600866828204,0.141,0.185,1
"PHF6",0.0325488141127796,-0.38885880346744,0.108,0.144,1
"AC004687.1",0.0327570090766549,-0.27960845172272,0.206,0.256,1
"ARMCX6",0.0328478544267879,-0.487523056804971,0.097,0.13,1
"OSTM1",0.0329837004500465,-0.426150155146706,0.075,0.108,1
"TEX264",0.0331723856266257,-0.309644297717416,0.175,0.22,1
"GTPBP6",0.0333050700710135,-0.280938364844381,0.157,0.2,1
"CUX1",0.0335736649267544,-0.466106527132253,0.106,0.143,1
"HIVEP2",0.03369183945486,-0.296433547838371,0.16,0.208,1
"KCNAB2",0.0336985875390178,-0.471002389750829,0.125,0.163,1
"CHM",0.0337224655066568,-0.431578172057089,0.074,0.107,1
"P4HB",0.0337665646905357,-0.288400989109393,0.214,0.259,1
"MARK2",0.0339554655012514,-0.395438519921279,0.081,0.113,1
"ZNRF2",0.0343260027686978,-0.40153584320138,0.071,0.103,1
"RILPL2",0.0347859996912166,-0.453258654194224,0.157,0.198,1
"AKT3",0.0347882468844649,-0.389968305437665,0.104,0.139,1
"PPP4R2",0.0347905222259519,-0.3539690765349,0.201,0.243,1
"ORAI2",0.0349482639951725,-0.607137004833006,0.07,0.1,1
"EIF2S1",0.0351577255120302,-0.344642976597191,0.128,0.168,1
"ERVK3-1",0.0351694293959518,-0.285306867084513,0.117,0.156,1
"SIAH2",0.0352921330150937,-0.310162848297035,0.132,0.172,1
"SPG11",0.0353973123079601,-0.432120013945991,0.083,0.117,1
"OSBP",0.0354800337058088,-0.582145169263889,0.081,0.113,1
"CDKN2AIP",0.0355139538904179,-0.323517606785692,0.152,0.194,1
"PABPN1",0.0358764803107825,-0.291850875827902,0.184,0.23,1
"PPP6C",0.0359451880737971,-0.276170145656189,0.109,0.148,1
"TNIK",0.0359897786335431,-0.403552707603463,0.156,0.198,1
"EBPL",0.0364067545053304,0.272216008553541,0.334,0.285,1
"TRAPPC10",0.0366088704463891,-0.401707653579962,0.191,0.233,1
"SMAD2",0.0366754188006181,-0.282202820082546,0.194,0.243,1
"PDCD7",0.0366971180354103,-0.25667749989957,0.16,0.205,1
"TXNDC17",0.0367473071446368,-0.503565527870192,0.106,0.14,1
"ZNF638",0.0371264916054197,-0.328133645646389,0.222,0.269,1
"RCSD1",0.0372044229636111,-0.295947992479286,0.382,0.424,1
"PLRG1",0.0373035206350701,-0.377579464897029,0.131,0.169,1
"PDE4DIP",0.0375252581396674,-0.621140906252095,0.079,0.111,1
"NUDT22",0.0375725842765531,-0.348577005762107,0.09,0.125,1
"IPO5",0.0377955977660952,-0.312181776885592,0.11,0.148,1
"USO1",0.0379062195204677,-0.409393510099455,0.073,0.104,1
"UQCC2",0.0380510112498912,-0.354516996262957,0.112,0.15,1
"NEDD1",0.0380741340911777,-0.359794114940796,0.075,0.107,1
"NBN",0.0381687988262744,-0.509702724905869,0.074,0.104,1
"ATXN7L1",0.0383172964965272,-0.393376377431537,0.086,0.12,1
"SLC25A26",0.0384529428054751,-0.352222831207043,0.086,0.12,1
"ARID4A",0.0387850828288823,-0.259908738780966,0.182,0.225,1
"EXOC1",0.0388883004968946,-0.553424296119313,0.098,0.131,1
"NME1",0.0389770350076251,0.499265420334302,0.143,0.109,1
"ALOX5AP",0.0389858717873231,-0.278843259084527,0.257,0.303,1
"MRPS35",0.039031657007697,-0.388070471364018,0.129,0.168,1
"ZNF143",0.0392608686014047,-0.394671111654714,0.083,0.116,1
"BLVRA",0.039321157019518,-0.444679109519819,0.073,0.104,1
"PIGBOS1",0.0396368436910878,-0.387699412370947,0.12,0.157,1
"GP1BB",0.0396575029623595,0.693517033047249,0.156,0.121,1
"PARP4",0.039686263258381,-0.256460219923774,0.118,0.156,1
"TM2D1",0.0398299997161554,-0.394204229211812,0.135,0.173,1
"NGLY1",0.0398855496673457,-0.344620552415593,0.127,0.164,1
