"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TSG101",0.00873820472025235,-0.715116167694082,0.075,0.118,1
"SCO1",0.00875106755453697,-0.421811419580656,0.128,0.182,1
"C16orf54",0.00879494277250209,-0.451740007032007,0.197,0.253,1
"METTL17",0.00881946592112825,-0.550175795743182,0.079,0.122,1
"STXBP3",0.00882712785791554,0.466712020764496,0.182,0.131,1
"MLLT3",0.00889542217984962,-0.445344304287978,0.167,0.224,1
"FBXW2",0.008973641225927,-0.669854856348924,0.075,0.117,1
"DHX36",0.00903074797954811,-0.341113581647703,0.28,0.346,1
"IRF2",0.00906191058422071,0.408263227687721,0.307,0.245,1
"MPHOSPH10",0.00908731392279892,-0.479185516724024,0.226,0.282,1
"WAS",0.00918591450282486,0.35248950373622,0.341,0.278,1
"CHCHD7",0.00920934306080237,0.258300342886962,0.293,0.226,1
"PET100",0.00927630790821298,0.256424134760473,0.495,0.44,1
"ZMAT3",0.00939312837297444,0.483315886114083,0.123,0.08,1
"SPNS3",0.00939861528695152,0.575493005545652,0.19,0.14,1
"CCNDBP1",0.00949971315554968,-0.376808291695787,0.202,0.265,1
"POLM",0.00951631138270622,-0.563326600522393,0.072,0.113,1
"MOAP1",0.00953843959510326,-0.387486892557939,0.164,0.22,1
"C12orf65",0.00956260245972297,-0.371506132517914,0.238,0.299,1
"ERO1A",0.0096331984948143,-0.471752977837509,0.159,0.211,1
"CDK5RAP2",0.0098090034917822,-0.749812864178098,0.066,0.105,1
"ISCA1",0.00994936707341478,-0.467681073927088,0.167,0.223,1
"RPA1",0.0100130342928723,0.483445092395343,0.138,0.093,1
"CGRRF1",0.0100638435775073,-0.551148902006082,0.072,0.114,1
"SURF6",0.0100668902461325,-0.721740065769539,0.075,0.117,1
