"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KAT2A",0.154468189598013,-0.382974009725876,0.079,0.101,1
"ARPIN",0.154665085504538,0.312001328730619,0.248,0.22,1
"ZNF701",0.154828009977618,-0.297199885679909,0.109,0.133,1
"PHB",0.1555525698598,-0.33570845185146,0.727,0.754,1
"QTRT2",0.155553410769987,-0.266162421298754,0.244,0.276,1
"AC064805.1",0.155760773553253,0.393896997552528,0.106,0.085,1
"TRAPPC2",0.156792513830911,0.351803639469661,0.248,0.223,1
"TRG-AS1",0.157424208023797,-0.357132582202746,0.253,0.289,1
"RREB1",0.157954022758069,0.279256673373293,0.413,0.395,1
"ZNF226",0.158060435331509,-0.253646129873012,0.132,0.158,1
"TOM1",0.158525859809282,-0.355247944498962,0.15,0.177,1
"ST3GAL4",0.158870004989832,-0.26317244986132,0.165,0.193,1
"FAM210A",0.159264342722237,-0.390890555149928,0.127,0.151,1
"LMAN1",0.160102339765721,0.316810234548182,0.497,0.48,1
"MAGED1",0.160231862476511,0.285167093435198,0.144,0.119,1
"SSBP3",0.160724530794033,0.266159185617509,0.381,0.364,1
"WDR60",0.161013799961206,0.510765368075138,0.177,0.151,1
"ACD",0.161080845165821,-0.49178683070884,0.101,0.124,1
"CLN5",0.162378349526803,0.426943167035788,0.294,0.272,1
"ZNF669",0.163102496370008,0.357955629991849,0.114,0.093,1
"C11orf24",0.163564149229306,0.439970036935769,0.143,0.119,1
"RPRD1A",0.163745915147395,-0.254820598452343,0.262,0.296,1
"ADA",0.163785400759845,0.440679198970519,0.277,0.255,1
"INPP5F",0.16381023815055,-0.280950449772658,0.111,0.135,1
"PDPR",0.164139170218434,-0.27779775905274,0.167,0.193,1
"FZD2",0.164149511873259,-0.285188549293779,0.157,0.184,1
"LNPK",0.164316232064465,-0.287794791891759,0.167,0.198,1
"UBR1",0.164484047894904,-0.250581120996679,0.161,0.19,1
"EML4",0.164664820311266,0.304861540168149,0.296,0.272,1
"CCDC92",0.164776899558619,0.480766990944097,0.18,0.156,1
"NDUFAF6",0.165040583313389,-0.392329189617772,0.1,0.122,1
"ATP7A",0.16505246333211,0.465839185584542,0.134,0.112,1
"CEP120",0.16540809377879,0.330286717258828,0.141,0.119,1
"ZBED3",0.165710332443243,-0.282156058486454,0.119,0.143,1
"GABPB2",0.165910710019675,0.318608543133088,0.149,0.124,1
"C11orf68",0.165964061767058,-0.327183982187106,0.091,0.114,1
"ZBTB2",0.166504169776936,0.494135547040496,0.13,0.107,1
"CPEB4",0.166702233467878,0.332396715387131,0.283,0.26,1
"ZDHHC2",0.166719774995297,0.361390234298822,0.353,0.33,1
"VWA8",0.167703137404715,0.565635202422286,0.121,0.099,1
"IL1RN",0.167940656208261,0.327059119346371,0.186,0.159,1
"SENP1",0.168026813510483,0.373448635628545,0.124,0.102,1
"ATP6V1E2",0.168219653825981,0.303844638774173,0.105,0.083,1
"ELMOD3",0.168701493140121,-0.334070106042194,0.103,0.125,1
"SLC25A28",0.16906509286999,-0.262020246903339,0.244,0.283,1
"COG5",0.169161440557858,-0.286669593046021,0.209,0.237,1
"SLC15A3",0.1692574755296,0.301456915972115,0.435,0.434,1
"REPS2",0.169298899392837,0.38219116319395,0.153,0.13,1
"OCEL1",0.169606450331462,-0.260775994628684,0.162,0.192,1
"UQCC1",0.170126879297422,0.421301518708379,0.1,0.08,1
"RABEP2",0.170219851735839,0.423454938404638,0.15,0.127,1
"NUP54",0.170265490430195,-0.276659949514499,0.232,0.268,1
"RIOK2",0.170564782602037,0.342646221525602,0.229,0.203,1
"ABHD10",0.170636782458451,-0.252592626752767,0.18,0.21,1
"TLR6",0.172263948927317,0.410241235556437,0.125,0.102,1
"INTS3",0.172296731316414,-0.359764576464357,0.159,0.185,1
"BEND6",0.172646981842036,-0.406763772603319,0.101,0.122,1
"LRIF1",0.175397294857424,-0.469104697015046,0.105,0.127,1
"STK26",0.175405433076502,0.347567859988943,0.283,0.259,1
"ZBTB21",0.176618028025681,0.326868610175677,0.187,0.164,1
"IL10RB-DT",0.176672195711489,-0.293561295957998,0.102,0.125,1
"SLC35B2",0.176698600772705,-0.403753440522097,0.117,0.14,1
"RAP2A",0.176785627595164,0.302138985399289,0.33,0.307,1
"SMC6",0.177332185624927,0.263565276056071,0.317,0.293,1
"AC139887.2",0.178843103138321,-0.380435174279629,0.108,0.132,1
"YPEL1",0.178961530687322,0.491487069134691,0.139,0.115,1
"GMFB",0.178973647815148,0.33916703991267,0.357,0.332,1
"CENPV",0.179117717115879,0.576509043642472,0.105,0.085,1
"RNF214",0.181242579640682,0.536832106484287,0.17,0.148,1
"DNAJC25",0.181751446759802,0.44574711622133,0.124,0.102,1
"ERCC6",0.181832225863449,0.463026873522889,0.167,0.145,1
"CHMP7",0.181885148594908,0.353588439409589,0.133,0.112,1
"DLEU1",0.182110150076197,0.349537564852364,0.141,0.119,1
"PCNX3",0.182121178504469,-0.420353464565544,0.13,0.156,1
"HPS4",0.182239334621828,0.308746180418301,0.258,0.239,1
"TTC5",0.182372852945601,0.384901649782013,0.169,0.145,1
"ORMDL2",0.182563557801744,0.256321635240223,0.31,0.286,1
"GALNT4",0.182840350209157,0.45929951933235,0.1,0.08,1
"PRKCA",0.182855446913585,0.518393987565352,0.21,0.187,1
"TTLL3",0.18312980835999,0.290926363526061,0.171,0.148,1
"PATZ1",0.183163117995395,-0.439835514491696,0.138,0.163,1
"OSGIN2",0.183500527844637,0.399086582497568,0.247,0.226,1
"AC239799.2",0.184194061465776,-1.45436650081556,0.09,0.111,1
"GBA2",0.184702093709103,0.3112007714434,0.125,0.104,1
"VPS50",0.184752232475019,0.250318568064754,0.14,0.115,1
"CHAF1A",0.185703560537014,-0.361146727220782,0.212,0.239,1
"ARFIP1",0.185911183948852,-0.274540582116301,0.154,0.18,1
"MIDN",0.186245418220967,-0.496136600298564,0.582,0.58,1
"ARID5B",0.186565089388079,0.314326630186557,0.15,0.127,1
"METTL3",0.186874368810071,-0.403826726872841,0.112,0.133,1
"COQ7",0.186939129498373,-0.574491840302451,0.156,0.182,1
"JAK3",0.18724866132196,0.355292804800996,0.245,0.223,1
"RETN",0.18743005857858,0.441230576873122,0.234,0.213,1
"HIST1H2AL",0.187450932415926,0.396283341659727,0.139,0.117,1
"FBXO6",0.188102351718756,0.313367019226463,0.225,0.205,1
"TTF2",0.188541420589347,0.252442088552874,0.175,0.146,1
"TCAF1",0.188687144496505,-0.318956871211327,0.129,0.154,1
"AC004846.1",0.189144112472147,-0.381404276095468,0.09,0.109,1
"KLHL5",0.189279365382621,0.316103912705056,0.312,0.298,1
"RPP25",0.190949489907889,0.667837185325696,0.102,0.083,1
"TMEM39A",0.191528405726167,-0.338800321747298,0.112,0.135,1
"EMC2",0.191991044727728,0.298666238139593,0.194,0.167,1
"DTX3L",0.192015010852052,0.400797595667108,0.267,0.244,1
"ZNF789",0.192575397169421,0.435537479519757,0.173,0.15,1
"RELL1",0.192880367566562,0.35872627258163,0.348,0.34,1
"USP36",0.193076048611142,-0.335543099284109,0.228,0.255,1
"ALKBH4",0.193266947546489,-0.293064472946558,0.089,0.109,1
"EFCAB2",0.194117996890875,-0.27460174770505,0.103,0.127,1
"DENND5A",0.19459663062284,0.288975722589697,0.295,0.268,1
"CEP290",0.198063040125191,-0.32762532249002,0.117,0.14,1
"SH2B2",0.198264131099762,0.308502546531628,0.102,0.083,1
"DUSP2",0.198453814280561,-0.563630408817097,0.364,0.377,1
"PI4KA",0.198458491774363,0.272168131211501,0.316,0.299,1
"SIRPB1",0.198562043706449,-0.442801518094101,0.208,0.237,1
