"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ERP44",0.000119482386919138,-0.45412810601337,0.252,0.33,1
"LINC02397",0.000122052957370704,-0.321730769493079,0.403,0.494,1
"RNF167",0.000123949055625579,-0.674214063226969,0.101,0.164,1
"MYO1G",0.000124670021702978,-0.465488975131513,0.173,0.248,1
"CD46",0.000125715769254066,-0.521853120292503,0.174,0.249,1
"CPNE1",0.000126405685819869,-0.403131130126707,0.229,0.313,1
"RBMX2",0.000129747428560663,-0.702181726596288,0.095,0.157,1
"UBE2D1",0.000131652726252419,-0.830813552138074,0.085,0.144,1
"SEPHS2",0.000131741092458427,-0.423097143331073,0.132,0.202,1
"POLR2F",0.00013191525752084,-0.541895862443556,0.163,0.237,1
"TWF2",0.000132930303192449,-0.781406405972213,0.117,0.181,1
"ORMDL3",0.000133302826585257,-0.766116519266796,0.084,0.141,1
"S100A11",0.00013429657128438,-0.703594244625972,0.112,0.177,1
"IGHG1",0.000135649722619913,0.635803213005713,0.108,0.17,1
"SPART",0.00014688151612298,-0.797208804863278,0.056,0.106,1
"TOP2B",0.000149354069236418,-0.520339450731448,0.203,0.282,1
"RUVBL1",0.000154941260172916,-0.764651096781452,0.093,0.152,1
"CXXC5",0.000158572850721722,-0.289285143584642,0.512,0.598,1
"ERH",0.000166676662604709,-0.313307169941912,0.412,0.496,1
"MRPS31",0.000171403710223564,-0.655138911680668,0.133,0.2,1
"TXNDC12",0.000171602128978284,-0.725758098286791,0.126,0.189,1
"OAS1",0.000179546217059212,-1.11508757222257,0.062,0.111,1
"TALDO1",0.000181017079217038,-0.392203525643798,0.262,0.345,1
"SCAMP2",0.000181242188465722,-0.571762245876708,0.129,0.194,1
"GLCCI1",0.000184541359949962,-0.741800124364573,0.084,0.141,1
"RTN4",0.000185208866496047,-0.556693992081813,0.174,0.247,1
"SDHAF1",0.000186526410349478,-0.726707392002854,0.057,0.107,1
"PLEK",0.000188661391778065,-0.473727034376991,0.269,0.345,1
"ISG15",0.000189170073753272,-0.805338382544045,0.177,0.247,1
"LDHB",0.00019161547889918,-0.331074625043218,0.357,0.449,1
"SDHD",0.000192353802881251,-0.47000188559074,0.184,0.259,1
"ATP5F1A",0.000192807720871783,-0.381658700488093,0.347,0.434,1
"DCK",0.000192880583227071,-0.30333782672397,0.32,0.412,1
"IFIH1",0.000193599420187437,-0.738033042757181,0.091,0.149,1
"LYL1",0.000196187345759554,-0.460334491099216,0.178,0.253,1
"PRDM4",0.000197586756857675,0.90443541659508,0.148,0.093,1
"E2F5",0.000199345074353179,-0.494409664423626,0.124,0.189,1
"UBALD2",0.000207823810869922,0.513486278294101,0.418,0.344,1
"NR4A2",0.000208472692383957,0.796796844442109,0.132,0.079,1
