"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HMBOX1",0.0883255588137605,0.42411916446692,0.176,0.141,1
"MRPS30",0.0885148178108793,-0.314243051300211,0.193,0.232,1
"MSL1",0.0885319313495358,0.460610960313628,0.153,0.121,1
"PRPF6",0.0886518545682223,-0.289777141854682,0.242,0.279,1
"DENND3",0.0886977749920039,-0.53811654504442,0.089,0.117,1
"SSNA1",0.0895145822167965,-0.288597224605165,0.282,0.317,1
"UQCC3",0.0895248343301875,-0.405358125688944,0.114,0.146,1
"MTRNR2L1",0.0899595928672428,0.302682398264441,0.274,0.235,1
"AC103591.3",0.0904272977001914,0.349175114113071,0.147,0.114,1
"SEC31A",0.0904869964800893,0.363402320994747,0.293,0.26,1
"BTN2A2",0.0907734838169595,0.47162887116643,0.114,0.086,1
"NUDCD2",0.0909849051007302,-0.29120526822645,0.2,0.237,1
"IGKC",0.0912848180438182,0.25191007543611,0.728,0.666,1
"ORC2",0.0913932087315182,-0.328342496760439,0.074,0.102,1
"MPPE1",0.091551809449735,-0.301511260426329,0.106,0.139,1
"PPP2CA",0.0916944479299796,0.350742643383466,0.304,0.27,1
"UCKL1",0.0917409307375996,-0.422190287483694,0.105,0.136,1
"UBXN7",0.092054253680448,0.502070524370541,0.188,0.154,1
"PRPF3",0.0921732277517329,-0.459596014114581,0.11,0.139,1
"RRP7A",0.0924027597900473,-0.269234272736042,0.145,0.181,1
"TBK1",0.0924772741319615,-0.268010521222825,0.097,0.128,1
"GNPAT",0.0927901564335996,-0.314523389831553,0.111,0.143,1
"BCCIP",0.0930888715522393,-0.268407116199177,0.148,0.185,1
"DDX19B",0.0936246871433492,0.30713142175013,0.116,0.086,1
"STK38",0.0936330185349338,-0.312910330255077,0.113,0.144,1
"STAT5B",0.0937685461036993,-0.313580429459148,0.079,0.107,1
"NFATC1",0.0938365612023852,-0.414459124978364,0.132,0.164,1
"TCEA2",0.0939353631105487,-0.3302074862451,0.081,0.109,1
"PPP3CC",0.0941647045397977,0.344660273192162,0.259,0.22,1
"TIMM17B",0.0943968876271404,-0.267022089675954,0.15,0.186,1
"SKIL",0.0946746793746431,0.462053105701562,0.163,0.131,1
"DDAH2",0.0947269859998898,-0.351370417129329,0.209,0.247,1
"B4GALT4",0.0950452703309006,-0.334153065381412,0.079,0.107,1
"CHD4",0.0950944411815556,0.405760761644911,0.361,0.334,1
"HK1",0.0959939388849977,-0.325124383782338,0.084,0.112,1
"ETFA",0.0963736965085192,-0.413714938908346,0.163,0.196,1
"EMG1",0.0964014535826563,-0.46818955302377,0.138,0.168,1
"GP1BB",0.0967548158320241,-0.647430273654972,0.074,0.101,1
"CDK11A",0.0969524389584345,0.356664400665484,0.205,0.168,1
"TRAM1",0.0970452265834393,0.264504118588991,0.44,0.406,1
"PHACTR4",0.0972440403965875,0.394935744088989,0.235,0.2,1
"ANKRD11",0.0973217435824907,0.376245990111133,0.424,0.391,1
"NUDT2",0.0978344271441479,-0.295128501827742,0.101,0.133,1
"FBRSL1",0.0978411074101706,0.344106256931899,0.14,0.107,1
"SUSD3",0.0980125225158444,-0.371183256429414,0.101,0.133,1
"ELOVL5",0.0980129654031681,0.252363858173867,0.424,0.381,1
"ZDHHC2",0.0986766294736861,-0.337835890599694,0.176,0.21,1
"AL450998.2",0.0987672827980331,0.512826246282684,0.11,0.082,1
"AKAP11",0.0988714736289874,-0.328676311311406,0.159,0.195,1
"PRPF38A",0.0989944799438269,-0.410020226712437,0.177,0.211,1
"TYW5",0.0995469310160889,-0.420300138176053,0.095,0.124,1
"POP7",0.0997776407168839,-0.517707937704536,0.098,0.126,1
"EFHD2",0.0998797847980429,0.344601563737377,0.266,0.225,1
"GNA13",0.10022431815363,0.410031922515721,0.229,0.193,1
"PLD4",0.1002356842969,-0.367404333078504,0.103,0.134,1
"CYB5R3",0.1004283678287,-0.325822928946623,0.2,0.235,1
"ACTR1B",0.10067078383784,-0.282794561804829,0.092,0.121,1
"RHOG",0.100683470157686,-0.263524542101859,0.264,0.302,1
"MPRIP",0.100931547227416,-0.25217300795082,0.179,0.22,1
"SIAH2",0.101358688621481,0.448479998327747,0.221,0.188,1
"MFSD8",0.101379985942833,-0.482935009429089,0.081,0.107,1
"GNG10",0.10188503435459,-0.41452224786169,0.13,0.163,1
"CCDC124",0.102035769595722,0.373394628943442,0.169,0.136,1
"TMEM147",0.102770043305629,-0.25529658690401,0.233,0.27,1
"ZNF397",0.102919946495741,-0.32880141950171,0.076,0.102,1
"PPWD1",0.102995067679105,0.424722995952975,0.147,0.116,1
"VRK3",0.103087481835259,-0.406319068246555,0.097,0.126,1
"CFAP298",0.104016870095524,-0.299900181256559,0.18,0.216,1
"NFU1",0.104094833529795,-0.277161152975835,0.155,0.19,1
"CKS1B",0.105155825665471,-0.287700010192409,0.135,0.169,1
"FAF2",0.105162540870888,0.572206087041131,0.13,0.102,1
"BAZ2A",0.105204669414742,-0.256735382109704,0.291,0.336,1
"SQLE",0.105587122569063,0.48248046434039,0.137,0.107,1
